generation,status,type_number,type_1,type_2,height_m,weight_kg,abilities_number,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,maximum_experience,egg_type_number,has_gender,proportion_male,egg_cycles,damage_from_normal,damage_from_fire,damage_from_water,damage_from_electric,damage_from_grass,damage_from_ice,damage_from_fighting,damage_from_poison,damage_from_ground,damage_from_flying,damage_from_psychic,damage_from_bug,damage_from_rock,damage_from_ghost,damage_from_dragon,damage_from_dark,damage_from_steel,damage_from_fairy
5.0,Normal,2.0,Bug,Poison,0.4,5.3,3.0,260.0,30.0,45.0,59.0,30.0,39.0,57.0,255.0,70.0,52.0,1059860.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
2.0,Normal,1.0,Fairy,None,0.6,7.8,3.0,300.0,60.0,80.0,50.0,40.0,40.0,30.0,190.0,70.0,60.0,800000.0,2.0,True,0.25,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
3.0,Normal,2.0,Water,Ground,0.7,28.0,2.0,405.0,70.0,85.0,70.0,60.0,70.0,50.0,45.0,70.0,142.0,1059860.0,2.0,True,0.875,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
5.0,Mythical,2.0,Water,Fighting,1.4,48.5,1.0,580.0,91.0,72.0,90.0,129.0,90.0,108.0,3.0,35.0,261.0,1250000.0,1.0,False,0.5,80.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0
1.0,Normal,1.0,Normal,None,0.3,6.5,3.0,325.0,55.0,55.0,50.0,45.0,65.0,55.0,45.0,70.0,65.0,1000000.0,1.0,True,0.875,35.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,Normal,2.0,Bug,Poison,1.0,29.5,2.0,395.0,65.0,90.0,40.0,45.0,80.0,75.0,45.0,70.0,178.0,1000000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
1.0,Normal,1.0,Psychic,None,1.2,48.0,1.0,600.0,55.0,50.0,65.0,175.0,105.0,150.0,50.0,70.0,270.0,1059860.0,1.0,True,0.75,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
3.0,Normal,1.0,Water,None,2.0,130.0,3.0,400.0,130.0,70.0,35.0,70.0,35.0,60.0,125.0,70.0,80.0,1640000.0,2.0,True,0.5,40.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
4.0,Normal,2.0,Ghost,Flying,0.4,1.2,3.0,348.0,90.0,50.0,34.0,60.0,44.0,70.0,125.0,70.0,70.0,1640000.0,1.0,True,0.5,30.0,0.0,1.0,1.0,2.0,0.5,2.0,0.0,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,1.0,1.0
4.0,Normal,2.0,Fire,Fighting,0.9,22.0,2.0,405.0,64.0,78.0,52.0,78.0,52.0,81.0,45.0,70.0,142.0,1059860.0,2.0,True,0.875,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0
1.0,Normal,1.0,Psychic,None,1.6,75.6,3.0,483.0,85.0,73.0,70.0,73.0,115.0,67.0,75.0,70.0,169.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
2.0,Normal,1.0,Rock,None,1.2,38.0,3.0,410.0,70.0,100.0,115.0,30.0,65.0,30.0,65.0,70.0,144.0,1000000.0,1.0,True,0.5,20.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
8.0,Normal,2.0,Electric,Ice,2.3,150.0,3.0,505.0,90.0,100.0,90.0,90.0,80.0,55.0,45.0,50.0,177.0,1250000.0,1.0,False,0.5,35.0,1.0,2.0,1.0,0.0,1.0,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
5.0,Normal,1.0,Electric,None,0.8,29.8,3.0,295.0,45.0,60.0,32.0,50.0,32.0,76.0,190.0,70.0,59.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
3.0,Normal,2.0,Water,Rock,1.0,23.4,3.0,485.0,100.0,90.0,130.0,45.0,65.0,55.0,25.0,70.0,170.0,1250000.0,2.0,True,0.875,40.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,Normal,1.0,Water,None,1.1,33.5,2.0,495.0,85.0,105.0,55.0,85.0,50.0,115.0,75.0,70.0,173.0,1000000.0,2.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
6.0,Normal,2.0,Ghost,Grass,1.7,39.0,3.0,494.0,85.0,100.0,122.0,58.0,75.0,54.0,60.0,70.0,173.0,1000000.0,1.0,True,0.5,20.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
4.0,Normal,2.0,Bug,Ground,0.5,6.5,2.0,424.0,60.0,79.0,105.0,59.0,85.0,36.0,45.0,70.0,148.0,1000000.0,1.0,True,0.0,15.0,1.0,2.0,2.0,0.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,Normal,2.0,Rock,Steel,1.4,340.0,3.0,525.0,60.0,55.0,145.0,75.0,150.0,40.0,60.0,70.0,184.0,1000000.0,1.0,True,0.5,20.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
1.0,Normal,2.0,Rock,Ground,8.8,210.0,3.0,385.0,35.0,45.0,160.0,30.0,45.0,70.0,45.0,70.0,77.0,1000000.0,1.0,True,0.5,25.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0
3.0,Normal,2.0,Dragon,Flying,1.8,112.6,1.0,700.0,95.0,145.0,130.0,120.0,90.0,120.0,45.0,35.0,315.0,1250000.0,1.0,True,0.5,40.0,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
1.0,Normal,1.0,Ground,None,0.2,0.8,3.0,265.0,10.0,55.0,25.0,35.0,45.0,95.0,255.0,70.0,53.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
3.0,Normal,2.0,Fighting,Psychic,0.6,11.2,2.0,280.0,30.0,40.0,55.0,40.0,55.0,60.0,180.0,70.0,56.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
5.0,Normal,1.0,Poison,None,0.6,31.0,3.0,329.0,50.0,50.0,62.0,40.0,62.0,65.0,190.0,70.0,66.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
6.0,Normal,2.0,Rock,Dragon,2.5,270.0,2.0,521.0,82.0,121.0,119.0,69.0,59.0,71.0,45.0,70.0,182.0,1000000.0,2.0,True,0.875,30.0,0.5,0.25,1.0,0.5,1.0,2.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
2.0,Normal,2.0,Psychic,Flying,0.2,2.0,3.0,320.0,40.0,50.0,45.0,70.0,45.0,70.0,190.0,70.0,64.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
7.0,Sub Legendary,2.0,Steel,Flying,9.2,999.9,1.0,570.0,97.0,101.0,103.0,107.0,101.0,61.0,45.0,0.0,257.0,1250000.0,1.0,False,0.5,120.0,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5
2.0,Normal,2.0,Water,Flying,2.1,220.0,3.0,485.0,85.0,40.0,70.0,80.0,140.0,70.0,25.0,70.0,170.0,1250000.0,1.0,True,0.5,25.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
6.0,Normal,2.0,Ghost,Grass,0.9,12.5,3.0,494.0,65.0,90.0,122.0,58.0,75.0,84.0,60.0,70.0,173.0,1000000.0,1.0,True,0.5,20.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
3.0,Normal,1.0,Bug,None,0.7,11.5,1.0,205.0,50.0,35.0,55.0,25.0,25.0,15.0,120.0,70.0,72.0,1000000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
4.0,Normal,1.0,Grass,None,2.0,128.6,3.0,535.0,100.0,100.0,125.0,110.0,50.0,50.0,30.0,70.0,187.0,1000000.0,1.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,Normal,2.0,Normal,Flying,0.3,1.7,2.0,278.0,45.0,50.0,43.0,40.0,38.0,62.0,255.0,70.0,56.0,1059860.0,1.0,True,0.5,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
8.0,Normal,2.0,Water,Dragon,2.3,215.0,3.0,505.0,90.0,90.0,100.0,70.0,80.0,75.0,45.0,50.0,177.0,1250000.0,1.0,False,0.5,35.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0
6.0,Normal,2.0,Electric,Normal,1.0,21.0,3.0,481.0,62.0,55.0,52.0,109.0,94.0,109.0,75.0,70.0,168.0,1000000.0,2.0,True,0.5,20.0,1.0,1.25,0.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
4.0,Normal,2.0,Ghost,Dark,1.0,108.0,2.0,485.0,50.0,92.0,108.0,92.0,108.0,35.0,100.0,70.0,170.0,1000000.0,1.0,True,0.5,30.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
5.0,Normal,2.0,Normal,Fairy,1.5,32.0,1.0,545.0,103.0,60.0,126.0,80.0,126.0,50.0,255.0,70.0,425.0,800000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,2.0,1.0
5.0,Normal,2.0,Water,Ground,0.8,17.0,3.0,384.0,75.0,65.0,55.0,65.0,55.0,69.0,120.0,70.0,134.0,1059860.0,1.0,True,0.5,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
5.0,Normal,2.0,Ghost,Fire,0.3,3.1,3.0,275.0,50.0,30.0,55.0,65.0,55.0,20.0,190.0,70.0,55.0,1059860.0,1.0,True,0.5,20.0,0.0,0.0,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
6.0,Normal,1.0,Fairy,None,0.8,15.5,2.0,462.0,101.0,72.0,72.0,99.0,89.0,29.0,140.0,70.0,162.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
2.0,Normal,1.0,Bug,None,0.6,7.2,2.0,290.0,50.0,65.0,90.0,35.0,35.0,15.0,190.0,70.0,58.0,1000000.0,1.0,True,0.5,20.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
4.0,Normal,1.0,Electric,None,1.8,138.6,2.0,540.0,75.0,123.0,67.0,95.0,85.0,95.0,30.0,70.0,243.0,1000000.0,1.0,True,0.75,25.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
4.0,Mythical,1.0,Water,None,0.3,1.4,1.0,600.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,70.0,270.0,1250000.0,2.0,False,0.5,10.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
3.0,Normal,2.0,Fire,Ground,1.9,220.0,3.0,460.0,70.0,100.0,70.0,105.0,75.0,40.0,150.0,70.0,161.0,1000000.0,1.0,True,0.5,20.0,1.0,0.5,4.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
1.0,Normal,2.0,Water,Psychic,1.1,80.0,3.0,520.0,60.0,75.0,85.0,100.0,85.0,115.0,60.0,70.0,182.0,1250000.0,1.0,False,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0
1.0,Normal,2.0,Ice,Fairy,1.1,19.9,2.0,505.0,73.0,67.0,75.0,81.0,100.0,109.0,75.0,70.0,177.0,1000000.0,1.0,True,0.25,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
6.0,Normal,2.0,Poison,Dragon,1.8,81.5,3.0,494.0,65.0,75.0,90.0,97.0,123.0,44.0,55.0,70.0,173.0,1000000.0,2.0,True,0.5,20.0,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
4.0,Normal,2.0,Fire,Fighting,1.2,55.0,2.0,534.0,76.0,104.0,71.0,104.0,71.0,108.0,45.0,70.0,240.0,1059860.0,2.0,True,0.875,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0
6.0,Normal,1.0,Normal,None,0.4,5.0,3.0,237.0,38.0,36.0,38.0,32.0,36.0,57.0,255.0,70.0,47.0,1000000.0,1.0,True,0.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
6.0,Normal,2.0,Fighting,Flying,0.8,21.5,3.0,500.0,78.0,92.0,75.0,74.0,63.0,118.0,100.0,70.0,175.0,1000000.0,2.0,True,0.5,20.0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,1.0,2.0
2.0,Normal,1.0,Normal,None,0.6,8.8,3.0,330.0,60.0,80.0,50.0,50.0,50.0,40.0,120.0,70.0,66.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
5.0,Normal,2.0,Bug,Fire,1.1,28.8,2.0,360.0,55.0,85.0,55.0,50.0,55.0,60.0,45.0,70.0,72.0,1250000.0,1.0,True,0.5,40.0,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5
2.0,Normal,2.0,Bug,Poison,1.1,33.5,3.0,400.0,70.0,90.0,70.0,60.0,70.0,40.0,90.0,70.0,140.0,800000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
4.0,Normal,1.0,Ghost,None,0.9,4.4,1.0,495.0,60.0,60.0,60.0,105.0,105.0,105.0,45.0,35.0,173.0,800000.0,1.0,True,0.5,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
5.0,Normal,1.0,Grass,None,1.1,30.5,2.0,498.0,75.0,98.0,63.0,98.0,63.0,101.0,75.0,70.0,174.0,1000000.0,1.0,True,0.875,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,Normal,2.0,Psychic,Flying,1.5,15.0,3.0,470.0,65.0,75.0,70.0,95.0,70.0,95.0,75.0,70.0,165.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
2.0,Normal,1.0,Normal,None,1.2,75.5,3.0,490.0,95.0,80.0,105.0,40.0,70.0,100.0,45.0,70.0,172.0,1250000.0,1.0,True,0.0,20.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
4.0,Normal,2.0,Grass,Ice,1.0,50.5,2.0,334.0,60.0,62.0,50.0,62.0,60.0,40.0,120.0,70.0,67.0,1250000.0,2.0,True,0.5,20.0,1.0,4.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
4.0,Normal,2.0,Poison,Fighting,1.3,44.4,3.0,490.0,83.0,106.0,65.0,86.0,65.0,85.0,75.0,70.0,172.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,2.0,4.0,0.25,0.5,1.0,1.0,0.5,1.0,1.0
3.0,Normal,2.0,Bug,Flying,0.8,3.6,2.0,454.0,70.0,60.0,62.0,100.0,82.0,80.0,75.0,70.0,159.0,1000000.0,2.0,True,0.5,15.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
2.0,Normal,2.0,Steel,Ground,10.5,740.0,1.0,610.0,75.0,125.0,230.0,55.0,95.0,30.0,25.0,70.0,214.0,1000000.0,1.0,True,0.5,25.0,0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5
7.0,Normal,1.0,Fire,None,0.7,25.0,2.0,420.0,65.0,85.0,50.0,80.0,50.0,90.0,45.0,70.0,147.0,1059860.0,1.0,True,0.875,15.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
1.0,Normal,2.0,Fire,Dragon,1.7,110.5,1.0,634.0,78.0,130.0,111.0,130.0,85.0,100.0,45.0,70.0,285.0,1059860.0,2.0,True,0.875,20.0,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0
7.0,Normal,2.0,Normal,Flying,1.1,26.0,3.0,485.0,80.0,120.0,75.0,75.0,75.0,60.0,45.0,70.0,218.0,1000000.0,1.0,True,0.5,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
6.0,Normal,1.0,Water,None,0.5,8.3,1.0,330.0,50.0,53.0,62.0,58.0,63.0,44.0,225.0,70.0,66.0,1250000.0,2.0,True,0.5,15.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
5.0,Normal,1.0,Ghost,None,1.7,76.5,1.0,483.0,58.0,50.0,145.0,95.0,105.0,30.0,90.0,70.0,169.0,1000000.0,2.0,True,0.5,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
1.0,Normal,2.0,Normal,Fairy,0.5,5.5,3.0,270.0,115.0,45.0,20.0,45.0,25.0,20.0,170.0,70.0,95.0,800000.0,1.0,True,0.25,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,2.0,1.0
8.0,Normal,2.0,Electric,Poison,1.6,40.0,3.0,502.0,75.0,98.0,70.0,114.0,70.0,75.0,45.0,50.0,176.0,1059860.0,1.0,True,0.5,25.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
5.0,Normal,2.0,Ground,Electric,0.7,11.0,3.0,471.0,109.0,66.0,84.0,81.0,99.0,32.0,75.0,70.0,165.0,1000000.0,2.0,True,0.5,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
3.0,Normal,1.0,Normal,None,1.1,5.0,3.0,360.0,60.0,60.0,60.0,60.0,60.0,60.0,255.0,70.0,126.0,800000.0,2.0,True,0.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2.0,Normal,1.0,Electric,None,0.3,2.0,2.0,205.0,20.0,40.0,15.0,35.0,35.0,60.0,190.0,70.0,41.0,1000000.0,1.0,True,0.5,10.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
4.0,Normal,2.0,Poison,Bug,0.8,12.0,3.0,330.0,40.0,50.0,90.0,30.0,55.0,65.0,120.0,70.0,66.0,1250000.0,2.0,True,0.5,20.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
1.0,Normal,1.0,Ground,None,0.4,6.5,3.0,320.0,50.0,50.0,95.0,40.0,50.0,35.0,190.0,70.0,64.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
8.0,Normal,1.0,Steel,None,1.2,100.0,2.0,330.0,72.0,80.0,49.0,40.0,49.0,40.0,190.0,50.0,66.0,1000000.0,2.0,True,0.5,25.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
3.0,Legendary,2.0,Dragon,Flying,7.0,206.5,1.0,680.0,105.0,150.0,90.0,150.0,90.0,95.0,45.0,0.0,306.0,1250000.0,1.0,False,0.5,120.0,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
1.0,Normal,2.0,Ice,Steel,1.2,55.0,2.0,450.0,75.0,100.0,120.0,25.0,65.0,65.0,90.0,70.0,158.0,1000000.0,1.0,True,0.5,20.0,0.5,4.0,1.0,1.0,0.5,0.25,4.0,0.0,2.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5
1.0,Normal,1.0,Grass,None,1.0,35.0,3.0,435.0,65.0,55.0,115.0,100.0,40.0,60.0,45.0,70.0,87.0,1000000.0,1.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,Normal,2.0,Dark,Normal,0.4,17.5,3.0,240.0,38.0,30.0,41.0,30.0,41.0,60.0,255.0,50.0,56.0,1000000.0,1.0,True,0.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.5,1.0,2.0
7.0,Normal,1.0,Fighting,None,2.0,82.8,2.0,490.0,100.0,120.0,90.0,40.0,60.0,80.0,45.0,70.0,172.0,1250000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
4.0,Normal,1.0,Bug,None,1.0,25.5,2.0,384.0,77.0,85.0,51.0,55.0,51.0,65.0,45.0,70.0,134.0,1059860.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2.0,Normal,1.0,Ghost,None,0.7,1.0,1.0,435.0,60.0,60.0,60.0,85.0,85.0,85.0,45.0,35.0,87.0,800000.0,1.0,True,0.5,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
8.0,Normal,2.0,Electric,Dragon,1.8,190.0,3.0,505.0,90.0,100.0,90.0,80.0,70.0,75.0,45.0,50.0,177.0,1250000.0,1.0,False,0.5,35.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0
6.0,Legendary,2.0,Dragon,Ground,5.0,305.0,2.0,600.0,108.0,100.0,121.0,81.0,95.0,95.0,3.0,0.0,270.0,1250000.0,1.0,False,0.5,120.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
3.0,Normal,2.0,Steel,Psychic,1.2,202.5,2.0,420.0,60.0,75.0,100.0,55.0,80.0,50.0,3.0,35.0,147.0,1250000.0,1.0,False,0.5,40.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
6.0,Normal,1.0,Psychic,None,0.6,8.5,3.0,466.0,74.0,48.0,76.0,83.0,81.0,104.0,75.0,70.0,163.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
